person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
45,55352,OWN,7,DEBTCONSOLIDATION,E,25000,11.13,0,0.45,N,6
56,83097,RENT,15,MEDICAL,B,5000,15.08,0,0.06,N,22
31,49274,OWN,15,PERSONAL,E,2000,12.07,0,0.04,N,4
35,142665,RENT,4,PERSONAL,D,3000,15.06,1,0.02,N,3
24,26059,RENT,11,PERSONAL,C,10000,7.35,0,0.38,N,9
41,30727,RENT,10,MEDICAL,D,15000,20.52,1,0.49,N,11
33,66634,RENT,15,VENTURE,A,10000,16.67,0,0.15,N,16
42,91780,RENT,5,MEDICAL,A,10000,9.0,0,0.11,Y,10
39,44338,OWN,7,HOMEIMPROVEMENT,B,15000,16.59,0,0.34,N,11
54,29575,MORTGAGE,5,PERSONAL,E,25000,14.2,1,0.85,N,12
34,118242,RENT,13,DEBTCONSOLIDATION,C,2000,6.75,0,0.02,N,10
24,32985,RENT,2,MEDICAL,B,25000,7.85,0,0.76,N,15
47,58077,RENT,3,DEBTCONSOLIDATION,E,20000,5.66,0,0.34,Y,6
49,94568,OWN,4,EDUCATION,B,25000,17.95,0,0.26,N,28
48,39308,RENT,3,DEBTCONSOLIDATION,E,25000,13.83,0,0.64,Y,10
55,35915,MORTGAGE,7,PERSONAL,C,15000,10.07,0,0.42,N,5
28,37166,RENT,1,PERSONAL,C,5000,7.02,0,0.13,Y,3
36,76939,MORTGAGE,4,EDUCATION,B,15000,12.74,0,0.19,N,20
62,83289,RENT,15,EDUCATION,E,35000,13.4,1,0.42,N,2
56,49854,RENT,5,VENTURE,A,20000,16.23,0,0.4,N,22
50,125685,RENT,10,VENTURE,A,1000,20.52,0,0.01,N,2
38,49810,RENT,1,VENTURE,D,2000,11.96,0,0.04,N,13
22,93542,RENT,3,MEDICAL,E,35000,11.5,1,0.37,N,12
33,39497,MORTGAGE,12,MEDICAL,A,2000,10.92,0,0.05,Y,2
24,157452,RENT,10,DEBTCONSOLIDATION,D,1000,18.23,0,0.01,N,15
46,107480,RENT,5,DEBTCONSOLIDATION,D,10000,7.5,0,0.09,Y,28
45,45982,RENT,15,MEDICAL,C,35000,10.5,0,0.76,N,12
50,100435,OWN,15,VENTURE,C,7500,16.6,0,0.07,N,8
31,97928,MORTGAGE,15,DEBTCONSOLIDATION,B,10000,5.25,0,0.1,N,3
27,106566,MORTGAGE,5,HOMEIMPROVEMENT,B,20000,9.63,0,0.19,N,16
51,14171,RENT,2,EDUCATION,D,1000,15.26,0,0.07,N,9
64,70240,RENT,8,DEBTCONSOLIDATION,A,30000,7.98,1,0.43,N,23
30,64289,RENT,9,MEDICAL,C,15000,9.84,0,0.23,Y,21
59,62040,MORTGAGE,1,DEBTCONSOLIDATION,B,15000,12.78,0,0.24,N,26
33,54675,MORTGAGE,11,MEDICAL,C,30000,11.75,0,0.55,N,16
51,55487,OWN,0,VENTURE,C,35000,6.7,0,0.63,N,27
27,93113,OWN,6,VENTURE,E,10000,20.01,1,0.11,Y,9
62,64198,RENT,4,PERSONAL,C,3000,5.71,0,0.05,N,11
62,54636,RENT,10,PERSONAL,B,30000,17.0,1,0.55,N,20
56,86655,RENT,4,DEBTCONSOLIDATION,A,10000,6.14,0,0.12,N,4
40,60416,RENT,12,PERSONAL,D,35000,12.48,0,0.58,N,21
24,63372,OWN,8,EDUCATION,C,35000,7.81,0,0.55,N,15
27,124681,RENT,11,EDUCATION,D,3000,7.26,0,0.02,Y,10
21,39448,OWN,15,VENTURE,C,35000,7.01,1,0.89,Y,10
64,22974,MORTGAGE,9,DEBTCONSOLIDATION,E,10000,12.24,1,0.44,N,22
62,50826,MORTGAGE,15,DEBTCONSOLIDATION,F,20000,13.25,0,0.39,N,29
33,54571,RENT,0,MEDICAL,A,1000,7.13,0,0.02,N,26
42,70316,MORTGAGE,4,PERSONAL,D,30000,20.67,1,0.43,Y,7
41,51723,MORTGAGE,1,MEDICAL,A,20000,9.12,1,0.39,N,9
42,71507,RENT,3,HOMEIMPROVEMENT,C,20000,12.34,0,0.28,N,12
48,171494,RENT,13,MEDICAL,C,35000,8.46,0,0.2,N,9
29,73185,RENT,0,PERSONAL,D,15000,12.9,0,0.2,N,13
46,79910,MORTGAGE,6,VENTURE,B,10000,17.1,0,0.13,N,11
29,45946,RENT,7,DEBTCONSOLIDATION,E,30000,13.34,1,0.65,N,24
35,24523,MORTGAGE,7,EDUCATION,B,25000,9.57,1,1.02,N,5
30,15536,MORTGAGE,6,MEDICAL,B,35000,8.97,0,2.25,N,17
44,37822,RENT,11,VENTURE,B,35000,17.14,1,0.93,Y,21
62,13491,MORTGAGE,1,VENTURE,D,10000,6.89,1,0.74,Y,7
28,63371,RENT,4,EDUCATION,A,10000,10.92,0,0.16,N,10
44,40481,MORTGAGE,8,VENTURE,B,5000,7.42,0,0.12,Y,24
36,25420,RENT,9,PERSONAL,B,20000,9.13,0,0.79,N,6
46,52335,RENT,5,DEBTCONSOLIDATION,B,10000,7.44,0,0.19,N,22
47,33883,RENT,14,MEDICAL,A,25000,19.19,1,0.74,N,25
57,61413,MORTGAGE,5,EDUCATION,B,3000,16.71,1,0.05,Y,7
24,69829,RENT,5,DEBTCONSOLIDATION,C,3000,13.97,0,0.04,N,18
44,34512,RENT,0,VENTURE,C,5000,8.59,0,0.14,N,18
39,43536,RENT,7,DEBTCONSOLIDATION,B,2000,13.16,0,0.05,Y,26
56,54581,RENT,9,DEBTCONSOLIDATION,D,20000,13.33,0,0.37,N,25
59,24257,MORTGAGE,1,EDUCATION,B,3000,14.45,1,0.12,N,23
30,54578,MORTGAGE,3,MEDICAL,B,3000,5.96,0,0.05,N,14
45,23968,OWN,11,MEDICAL,D,1000,20.57,1,0.04,Y,18
38,65046,RENT,4,HOMEIMPROVEMENT,C,25000,12.45,0,0.38,N,15
39,39435,RENT,3,PERSONAL,F,30000,19.82,1,0.76,N,3
56,23902,MORTGAGE,9,EDUCATION,B,3000,5.16,0,0.13,N,27
30,36680,MORTGAGE,2,MEDICAL,E,25000,8.96,1,0.68,N,20
53,37465,RENT,15,DEBTCONSOLIDATION,D,10000,6.66,0,0.27,N,27
25,83638,MORTGAGE,1,DEBTCONSOLIDATION,E,5000,17.31,1,0.06,Y,29
55,53458,MORTGAGE,9,HOMEIMPROVEMENT,F,20000,10.12,1,0.37,N,4
64,30389,RENT,6,PERSONAL,A,3000,18.45,0,0.1,N,3
54,111807,MORTGAGE,14,VENTURE,A,25000,18.32,0,0.22,N,29
53,67053,RENT,1,MEDICAL,D,1000,15.68,1,0.01,N,3
41,41433,OWN,9,EDUCATION,B,35000,15.65,0,0.84,N,23
37,22540,MORTGAGE,7,EDUCATION,E,2000,16.2,0,0.09,N,8
42,39644,RENT,6,MEDICAL,A,15000,15.78,0,0.38,N,5
57,43903,RENT,6,VENTURE,E,35000,11.19,1,0.8,N,18
35,58954,OWN,10,HOMEIMPROVEMENT,A,1000,15.93,0,0.02,N,7
55,66411,MORTGAGE,15,EDUCATION,B,15000,19.36,0,0.23,N,8
48,73371,RENT,1,HOMEIMPROVEMENT,F,10000,10.32,0,0.14,N,21
27,21900,MORTGAGE,0,MEDICAL,A,20000,20.12,1,0.91,Y,7
52,54407,MORTGAGE,12,PERSONAL,B,5000,5.22,0,0.09,N,10
31,45260,RENT,1,MEDICAL,A,2000,10.59,0,0.04,Y,21
30,187023,RENT,15,PERSONAL,E,20000,7.11,0,0.11,Y,29
29,50632,MORTGAGE,8,MEDICAL,D,10000,7.03,0,0.2,Y,27
34,35906,RENT,9,VENTURE,E,20000,18.05,1,0.56,N,5
33,51802,RENT,2,DEBTCONSOLIDATION,C,5000,19.69,0,0.1,Y,27
45,48811,MORTGAGE,3,DEBTCONSOLIDATION,B,7500,17.44,0,0.15,N,29
22,18132,MORTGAGE,9,MEDICAL,A,15000,20.63,1,0.83,Y,6
55,60123,RENT,15,DEBTCONSOLIDATION,B,20000,8.46,0,0.33,Y,20
27,41970,RENT,15,VENTURE,C,10000,7.25,0,0.24,N,11
41,48370,MORTGAGE,2,HOMEIMPROVEMENT,D,7500,13.33,0,0.16,N,19
38,31672,MORTGAGE,1,PERSONAL,B,7500,18.26,0,0.24,N,16
23,28368,MORTGAGE,0,HOMEIMPROVEMENT,A,3000,5.64,0,0.11,N,26
62,76072,RENT,14,DEBTCONSOLIDATION,B,7500,20.93,0,0.1,Y,2
59,85325,MORTGAGE,3,DEBTCONSOLIDATION,B,5000,14.64,0,0.06,N,6
61,60418,OWN,0,EDUCATION,A,20000,20.66,1,0.33,N,6
31,19823,RENT,2,PERSONAL,B,15000,10.84,0,0.76,N,9
59,62413,RENT,4,PERSONAL,A,10000,12.33,0,0.16,N,23
44,19970,MORTGAGE,15,EDUCATION,E,7500,17.04,1,0.38,N,23
39,35221,RENT,6,MEDICAL,B,5000,17.68,0,0.14,Y,23
24,75567,RENT,2,HOMEIMPROVEMENT,E,15000,8.73,0,0.2,Y,21
46,68104,RENT,4,PERSONAL,C,35000,19.88,1,0.51,N,16
58,61604,RENT,4,EDUCATION,D,20000,18.88,0,0.32,Y,18
62,94509,RENT,0,PERSONAL,A,25000,5.29,0,0.26,N,20
52,64861,RENT,1,EDUCATION,C,30000,7.06,0,0.46,N,14
59,17863,OWN,9,PERSONAL,B,10000,12.94,1,0.56,N,27
56,40750,MORTGAGE,1,VENTURE,A,2000,12.38,0,0.05,N,29
60,48011,MORTGAGE,3,MEDICAL,E,20000,16.33,1,0.42,N,28
57,45280,RENT,4,DEBTCONSOLIDATION,C,5000,6.44,0,0.11,N,23
53,36005,MORTGAGE,10,EDUCATION,B,15000,15.32,0,0.42,N,22
56,29287,RENT,7,DEBTCONSOLIDATION,C,25000,14.86,0,0.85,N,11
23,162815,MORTGAGE,9,HOMEIMPROVEMENT,B,25000,8.74,0,0.15,N,18
29,40361,OWN,7,EDUCATION,D,7500,13.68,0,0.19,N,6
28,158863,MORTGAGE,9,DEBTCONSOLIDATION,C,15000,8.56,0,0.09,N,19
53,27704,MORTGAGE,0,PERSONAL,A,20000,7.35,0,0.72,N,18
26,68086,MORTGAGE,15,PERSONAL,B,30000,14.17,0,0.44,Y,5
61,54985,MORTGAGE,1,MEDICAL,C,25000,20.64,0,0.45,N,23
59,30915,RENT,5,PERSONAL,C,35000,8.79,0,1.13,N,8
24,38801,RENT,11,HOMEIMPROVEMENT,C,1000,10.69,0,0.03,Y,26
33,48651,OWN,5,MEDICAL,D,10000,9.11,0,0.21,Y,6
22,32142,RENT,15,EDUCATION,D,5000,9.26,0,0.16,N,9
25,43128,OWN,6,MEDICAL,B,3000,11.47,0,0.07,Y,9
64,15026,RENT,14,PERSONAL,E,35000,16.23,1,2.33,Y,12
47,69965,RENT,12,HOMEIMPROVEMENT,A,35000,5.62,1,0.5,N,10
52,90542,MORTGAGE,15,VENTURE,C,5000,20.31,0,0.06,Y,20
41,61523,RENT,15,MEDICAL,F,1000,5.74,0,0.02,Y,20
28,152074,MORTGAGE,15,PERSONAL,C,7500,19.1,0,0.05,N,10
58,68943,MORTGAGE,10,PERSONAL,C,30000,19.31,1,0.44,N,24
28,86803,MORTGAGE,4,EDUCATION,A,7500,13.39,0,0.09,N,21
23,91051,MORTGAGE,1,PERSONAL,E,2000,7.19,0,0.02,N,18
64,12388,RENT,9,EDUCATION,B,2000,14.04,0,0.16,N,17
23,60587,RENT,15,DEBTCONSOLIDATION,D,10000,15.06,0,0.17,N,8
42,24551,RENT,10,PERSONAL,B,35000,18.72,1,1.43,Y,27
26,27161,RENT,15,DEBTCONSOLIDATION,A,7500,13.81,0,0.28,Y,23
22,29629,OWN,12,HOMEIMPROVEMENT,B,10000,11.57,0,0.34,N,4
43,41925,MORTGAGE,2,HOMEIMPROVEMENT,B,2000,18.41,1,0.05,N,22
64,67861,MORTGAGE,3,EDUCATION,E,15000,20.7,1,0.22,N,20
22,60900,MORTGAGE,4,HOMEIMPROVEMENT,E,20000,15.32,0,0.33,N,9
58,48713,RENT,2,DEBTCONSOLIDATION,C,7500,18.99,0,0.15,N,6
37,70357,MORTGAGE,7,DEBTCONSOLIDATION,A,7500,14.58,0,0.11,Y,27
55,72529,MORTGAGE,15,EDUCATION,B,30000,16.04,0,0.41,N,27
54,61163,RENT,10,EDUCATION,D,1000,16.01,0,0.02,N,7
43,20697,OWN,5,HOMEIMPROVEMENT,A,20000,16.28,1,0.97,N,3
50,33871,MORTGAGE,0,MEDICAL,D,10000,10.14,0,0.3,N,25
28,49670,RENT,4,EDUCATION,A,7500,14.21,0,0.15,N,26
42,70737,MORTGAGE,6,MEDICAL,D,20000,14.51,0,0.28,N,20
64,25228,RENT,4,HOMEIMPROVEMENT,E,30000,10.04,1,1.19,N,14
56,48743,RENT,1,PERSONAL,C,15000,10.6,0,0.31,N,7
25,22408,MORTGAGE,5,HOMEIMPROVEMENT,E,1000,17.2,0,0.04,N,7
33,81875,OWN,3,MEDICAL,D,15000,14.32,1,0.18,N,3
49,55335,MORTGAGE,15,MEDICAL,D,15000,7.39,0,0.27,Y,27
51,25007,OWN,1,PERSONAL,C,15000,18.4,1,0.6,Y,25
36,24925,OWN,0,VENTURE,B,20000,19.13,1,0.8,N,6
62,59499,OWN,0,PERSONAL,E,1000,12.46,0,0.02,N,12
50,97479,RENT,4,MEDICAL,D,15000,8.34,0,0.15,N,12
36,28328,MORTGAGE,9,MEDICAL,D,20000,20.16,1,0.71,N,25
32,72642,RENT,10,MEDICAL,C,10000,19.12,0,0.14,Y,15
37,37379,MORTGAGE,5,VENTURE,B,20000,8.91,1,0.54,N,14
36,73983,OWN,9,MEDICAL,F,5000,6.53,0,0.07,N,9
32,68981,RENT,4,EDUCATION,B,7500,12.05,0,0.11,N,16
28,52978,MORTGAGE,9,EDUCATION,E,35000,15.82,1,0.66,N,13
40,19590,MORTGAGE,0,MEDICAL,B,10000,7.81,0,0.51,N,4
23,68912,RENT,5,HOMEIMPROVEMENT,B,10000,13.21,0,0.15,N,22
36,63007,RENT,11,MEDICAL,C,20000,11.81,0,0.32,Y,24
50,60187,MORTGAGE,12,EDUCATION,F,35000,19.25,1,0.58,Y,6
43,54059,RENT,10,PERSONAL,E,35000,11.87,1,0.65,Y,7
48,31590,MORTGAGE,2,VENTURE,E,15000,13.54,1,0.47,N,3
60,84244,MORTGAGE,3,VENTURE,B,1000,20.28,0,0.01,N,9
25,76808,MORTGAGE,15,MEDICAL,A,35000,9.8,0,0.46,N,6
40,28632,RENT,1,VENTURE,D,15000,9.62,1,0.52,N,23
60,94574,MORTGAGE,2,VENTURE,C,10000,17.79,0,0.11,N,18
64,52356,RENT,1,EDUCATION,D,30000,9.44,1,0.57,N,27
21,52290,OWN,4,EDUCATION,D,10000,18.31,0,0.19,N,3
50,44883,RENT,2,PERSONAL,C,1000,6.53,0,0.02,N,12
41,47145,OWN,6,VENTURE,D,30000,6.78,0,0.64,N,5
40,97289,MORTGAGE,6,HOMEIMPROVEMENT,E,15000,19.42,0,0.15,N,12
26,82169,MORTGAGE,15,PERSONAL,F,7500,13.65,0,0.09,N,10
42,81301,RENT,0,DEBTCONSOLIDATION,C,5000,16.5,0,0.06,N,7
38,53759,RENT,4,EDUCATION,D,20000,8.6,1,0.37,N,25
28,76464,RENT,8,HOMEIMPROVEMENT,C,5000,7.66,0,0.07,N,3
59,32300,RENT,8,VENTURE,A,7500,18.36,0,0.23,N,27
52,65625,OWN,6,VENTURE,B,20000,10.74,0,0.3,N,16
53,45399,RENT,12,EDUCATION,A,30000,12.28,0,0.66,N,6
36,17502,OTHER,0,EDUCATION,B,15000,5.45,1,0.86,N,29
32,22180,MORTGAGE,12,VENTURE,A,25000,11.17,0,1.13,N,13
58,35189,RENT,6,EDUCATION,E,25000,17.33,1,0.71,N,14
54,60329,MORTGAGE,1,EDUCATION,C,20000,18.14,0,0.33,N,18
34,35205,RENT,14,EDUCATION,B,5000,16.18,0,0.14,N,5
56,36477,RENT,8,EDUCATION,C,30000,16.07,0,0.82,N,11
53,71799,RENT,2,VENTURE,C,10000,13.1,0,0.14,N,2
43,37141,OWN,0,PERSONAL,A,1000,13.61,0,0.03,N,12
22,95358,MORTGAGE,1,MEDICAL,B,5000,16.88,0,0.05,N,17
61,87777,MORTGAGE,8,PERSONAL,E,25000,8.96,0,0.28,N,12
41,49560,RENT,2,DEBTCONSOLIDATION,D,2000,8.7,0,0.04,N,10
22,71448,MORTGAGE,2,HOMEIMPROVEMENT,C,3000,20.2,0,0.04,N,3
47,66744,RENT,0,PERSONAL,C,20000,5.44,0,0.3,N,8
29,43354,RENT,10,VENTURE,B,30000,7.23,1,0.69,N,20
21,75419,RENT,12,MEDICAL,C,20000,14.13,0,0.27,N,19
31,81182,RENT,11,PERSONAL,C,5000,16.81,0,0.06,N,21
23,30448,MORTGAGE,1,DEBTCONSOLIDATION,D,2000,13.61,0,0.07,N,8
43,52932,RENT,15,PERSONAL,B,20000,10.68,0,0.38,N,24
46,52641,OWN,9,MEDICAL,E,1000,20.65,0,0.02,N,10
24,74967,RENT,15,VENTURE,B,20000,16.26,0,0.27,N,13
38,39264,MORTGAGE,5,HOMEIMPROVEMENT,C,5000,18.3,0,0.13,N,4
26,36356,RENT,5,HOMEIMPROVEMENT,C,35000,5.64,0,0.96,N,24
55,53343,RENT,11,DEBTCONSOLIDATION,C,15000,8.77,0,0.28,N,23
42,88493,OWN,1,MEDICAL,C,5000,10.99,0,0.06,N,27
63,26911,OWN,6,MEDICAL,A,30000,7.92,1,1.11,N,17
35,29366,MORTGAGE,13,DEBTCONSOLIDATION,C,5000,6.17,0,0.17,N,8
42,37788,OWN,13,EDUCATION,B,7500,8.6,0,0.2,N,24
57,41303,OWN,15,VENTURE,A,30000,13.54,0,0.73,N,27
62,20276,MORTGAGE,9,PERSONAL,B,7500,16.13,1,0.37,N,6
32,103683,OWN,2,PERSONAL,C,10000,17.38,0,0.1,N,26
62,45928,RENT,0,PERSONAL,B,10000,5.69,0,0.22,N,24
58,42614,MORTGAGE,6,HOMEIMPROVEMENT,B,3000,11.85,0,0.07,N,8
38,110339,MORTGAGE,6,EDUCATION,C,1000,6.96,0,0.01,N,29
55,70185,RENT,3,DEBTCONSOLIDATION,E,25000,11.9,1,0.36,Y,20
50,37507,OWN,1,DEBTCONSOLIDATION,D,20000,11.94,1,0.53,Y,18
44,53226,RENT,7,HOMEIMPROVEMENT,E,7500,12.97,0,0.14,Y,17
62,48008,OWN,10,PERSONAL,C,7500,19.29,0,0.16,N,22
50,101131,RENT,15,PERSONAL,C,35000,17.88,0,0.35,N,25
34,45084,RENT,10,HOMEIMPROVEMENT,D,35000,15.19,1,0.78,N,22
26,23836,RENT,11,PERSONAL,B,15000,19.17,1,0.63,N,27
23,19175,OWN,8,PERSONAL,A,30000,15.86,1,1.56,N,20
36,102496,RENT,15,MEDICAL,B,25000,18.1,0,0.24,N,26
27,33047,MORTGAGE,8,EDUCATION,B,7500,14.02,0,0.23,Y,19
34,68535,MORTGAGE,14,PERSONAL,D,2000,13.4,0,0.03,N,20
29,50811,RENT,15,VENTURE,C,3000,16.59,0,0.06,N,29
35,39802,OTHER,15,VENTURE,A,30000,5.32,0,0.75,N,5
41,43048,RENT,5,EDUCATION,E,25000,16.05,0,0.58,Y,27
55,108194,MORTGAGE,0,DEBTCONSOLIDATION,C,20000,19.95,0,0.18,Y,2
22,23764,MORTGAGE,2,PERSONAL,C,3000,16.42,1,0.13,N,28
47,40407,RENT,0,PERSONAL,F,20000,5.59,1,0.49,N,5
22,77132,RENT,1,HOMEIMPROVEMENT,A,25000,11.05,0,0.32,N,5
55,25807,MORTGAGE,2,MEDICAL,D,30000,17.95,1,1.16,N,10
38,94716,OWN,4,DEBTCONSOLIDATION,B,1000,20.34,1,0.01,N,9
34,76582,RENT,7,VENTURE,D,20000,10.92,0,0.26,N,3
40,56156,RENT,10,VENTURE,F,1000,18.46,0,0.02,N,24
38,38117,OTHER,2,PERSONAL,C,25000,18.82,1,0.66,N,7
30,24202,RENT,9,MEDICAL,A,20000,6.97,0,0.83,Y,24
45,69809,MORTGAGE,9,PERSONAL,A,3000,18.53,0,0.04,N,12
22,193749,MORTGAGE,7,MEDICAL,B,25000,10.19,0,0.13,N,5
45,52730,RENT,15,MEDICAL,D,2000,14.49,0,0.04,N,15
53,19672,MORTGAGE,1,DEBTCONSOLIDATION,B,30000,13.62,1,1.53,Y,22
56,61621,OWN,2,PERSONAL,B,7500,15.61,0,0.12,N,23
51,75367,MORTGAGE,5,DEBTCONSOLIDATION,D,20000,16.85,0,0.27,N,10
34,30979,MORTGAGE,1,PERSONAL,A,35000,12.05,1,1.13,N,3
21,35498,MORTGAGE,7,PERSONAL,E,7500,19.21,1,0.21,N,28
36,33735,MORTGAGE,5,HOMEIMPROVEMENT,B,15000,17.95,0,0.44,N,26
23,37583,RENT,3,HOMEIMPROVEMENT,A,15000,17.57,1,0.4,N,27
55,44977,MORTGAGE,2,MEDICAL,A,3000,12.33,0,0.07,N,2
61,31874,RENT,4,DEBTCONSOLIDATION,F,20000,5.6,0,0.63,N,5
26,26425,RENT,8,PERSONAL,C,25000,12.88,0,0.95,Y,13
45,53486,OWN,7,EDUCATION,B,35000,19.38,1,0.65,N,6
33,44742,MORTGAGE,2,VENTURE,C,30000,8.05,0,0.67,N,10
54,39414,OWN,1,HOMEIMPROVEMENT,D,15000,20.72,1,0.38,Y,23
28,51102,RENT,0,HOMEIMPROVEMENT,B,25000,17.92,1,0.49,N,5
41,22923,OWN,0,EDUCATION,D,30000,16.36,1,1.31,N,17
54,55915,MORTGAGE,14,DEBTCONSOLIDATION,B,15000,15.83,0,0.27,N,3
24,39821,OTHER,0,DEBTCONSOLIDATION,A,3000,14.39,0,0.08,N,17
45,55256,OWN,10,MEDICAL,C,10000,16.53,0,0.18,N,17
35,59863,OWN,14,VENTURE,B,30000,11.75,0,0.5,N,22
24,86299,OWN,1,PERSONAL,F,20000,18.52,1,0.23,N,25
32,51610,RENT,5,MEDICAL,A,25000,16.14,1,0.48,N,25
52,83563,MORTGAGE,15,DEBTCONSOLIDATION,D,5000,17.34,1,0.06,N,23
52,41732,RENT,13,MEDICAL,B,35000,17.68,1,0.84,Y,12
48,42740,MORTGAGE,6,MEDICAL,E,10000,6.47,0,0.23,N,2
33,46842,OTHER,10,EDUCATION,A,20000,5.89,0,0.43,N,16
51,72190,RENT,13,DEBTCONSOLIDATION,F,1000,17.82,0,0.01,Y,25
34,67203,MORTGAGE,4,PERSONAL,A,3000,9.15,0,0.04,N,5
40,52445,MORTGAGE,15,PERSONAL,D,25000,14.31,1,0.48,Y,19
38,26532,RENT,6,VENTURE,C,35000,12.1,0,1.32,N,18
49,66604,RENT,6,EDUCATION,C,7500,5.35,0,0.11,N,8
26,31866,RENT,15,HOMEIMPROVEMENT,B,1000,5.64,0,0.03,Y,19
52,31009,RENT,13,PERSONAL,E,10000,18.23,1,0.32,N,14
49,27743,MORTGAGE,4,MEDICAL,B,1000,14.72,0,0.04,N,21
63,47024,MORTGAGE,0,EDUCATION,D,5000,13.38,0,0.11,Y,21
22,89846,RENT,8,EDUCATION,C,25000,20.11,1,0.28,N,11
43,30252,OWN,9,HOMEIMPROVEMENT,F,35000,7.77,1,1.16,N,2
39,113469,MORTGAGE,9,PERSONAL,C,2000,9.13,0,0.02,N,3
51,77257,MORTGAGE,15,DEBTCONSOLIDATION,A,15000,17.11,0,0.19,N,18
25,23569,RENT,14,EDUCATION,C,5000,17.4,0,0.21,N,23
39,40481,MORTGAGE,5,VENTURE,A,3000,11.48,0,0.07,Y,4
54,29140,RENT,0,HOMEIMPROVEMENT,B,5000,20.22,0,0.17,N,18
30,68355,MORTGAGE,6,MEDICAL,B,15000,20.01,0,0.22,N,13
45,29909,MORTGAGE,9,VENTURE,E,2000,5.2,0,0.07,N,25
22,21795,RENT,8,HOMEIMPROVEMENT,E,10000,7.76,1,0.46,N,13
31,41653,OWN,7,DEBTCONSOLIDATION,A,3000,18.12,0,0.07,N,21
51,87965,MORTGAGE,6,EDUCATION,C,7500,10.36,0,0.09,N,11
35,44522,RENT,3,MEDICAL,B,5000,6.53,0,0.11,N,8
29,59827,OWN,3,EDUCATION,B,30000,17.56,1,0.5,N,11
43,60999,RENT,6,DEBTCONSOLIDATION,A,25000,12.27,0,0.41,N,19
39,23014,MORTGAGE,2,VENTURE,D,30000,12.88,1,1.3,N,23
29,31266,MORTGAGE,4,HOMEIMPROVEMENT,F,10000,7.98,0,0.32,N,7
55,49179,RENT,4,EDUCATION,B,7500,15.57,1,0.15,N,8
41,37098,OTHER,7,PERSONAL,B,10000,13.82,0,0.27,N,29
29,114947,MORTGAGE,0,EDUCATION,B,1000,8.31,0,0.01,N,18
48,26524,RENT,12,MEDICAL,F,25000,10.45,1,0.94,N,13
27,31112,OWN,7,EDUCATION,A,10000,14.55,0,0.32,N,18
36,56685,MORTGAGE,9,MEDICAL,C,7500,19.8,0,0.13,Y,19
36,35812,MORTGAGE,9,DEBTCONSOLIDATION,E,20000,19.73,1,0.56,N,15
53,11545,OWN,3,EDUCATION,B,10000,9.61,0,0.87,N,12
24,128970,RENT,6,PERSONAL,C,35000,16.77,0,0.27,Y,3
24,28648,RENT,15,HOMEIMPROVEMENT,A,10000,17.41,1,0.35,N,22
59,64889,RENT,10,HOMEIMPROVEMENT,E,20000,17.94,1,0.31,Y,2
60,26194,OWN,15,MEDICAL,B,7500,14.13,0,0.29,Y,12
37,31840,RENT,10,HOMEIMPROVEMENT,F,35000,5.17,1,1.1,N,3
57,21775,RENT,2,MEDICAL,F,10000,17.19,1,0.46,N,17
59,33840,RENT,0,PERSONAL,D,20000,6.71,0,0.59,N,23
49,35520,RENT,7,DEBTCONSOLIDATION,C,3000,6.87,0,0.08,Y,4
56,45876,MORTGAGE,4,DEBTCONSOLIDATION,D,25000,14.69,1,0.54,Y,21
58,40689,OWN,3,DEBTCONSOLIDATION,A,7500,20.74,0,0.18,N,2
59,23842,RENT,12,DEBTCONSOLIDATION,B,10000,8.88,1,0.42,N,22
57,37723,RENT,4,MEDICAL,A,30000,15.33,1,0.8,Y,21
55,101063,MORTGAGE,4,PERSONAL,D,35000,9.86,0,0.35,N,9
27,95243,RENT,13,PERSONAL,E,10000,19.38,0,0.1,N,20
47,61564,OWN,13,PERSONAL,F,30000,14.5,1,0.49,N,27
48,68292,MORTGAGE,4,EDUCATION,D,2000,8.32,0,0.03,N,2
42,137366,RENT,13,MEDICAL,D,30000,9.19,0,0.22,Y,27
34,65226,OWN,13,DEBTCONSOLIDATION,E,20000,11.92,0,0.31,N,6
27,67649,RENT,5,HOMEIMPROVEMENT,F,15000,6.95,0,0.22,N,2
57,22419,RENT,0,VENTURE,C,30000,6.26,0,1.34,N,12
42,28104,RENT,0,PERSONAL,A,30000,15.88,1,1.07,N,22
25,48226,OTHER,6,DEBTCONSOLIDATION,C,7500,11.51,0,0.16,N,10
22,32737,MORTGAGE,4,VENTURE,C,25000,16.62,1,0.76,N,6
47,29763,RENT,15,HOMEIMPROVEMENT,D,2000,6.76,0,0.07,Y,3
41,31532,OWN,11,EDUCATION,F,30000,14.76,1,0.95,N,14
58,24057,MORTGAGE,10,PERSONAL,E,20000,12.09,0,0.83,N,19
35,33001,RENT,15,HOMEIMPROVEMENT,B,2000,5.93,0,0.06,Y,27
41,58088,MORTGAGE,14,HOMEIMPROVEMENT,A,20000,13.72,0,0.34,N,26
30,120350,MORTGAGE,4,PERSONAL,B,20000,6.32,0,0.17,N,13
43,73020,MORTGAGE,2,EDUCATION,B,20000,18.24,0,0.27,N,15
59,67378,RENT,10,DEBTCONSOLIDATION,B,7500,15.11,0,0.11,N,6
